t=2016-04-14_02.26.37

l4,4=87,92,90,91,0,91,91,76,76,80,75,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,4=83,89,92,87,85,0,92,82,78,85,91,0,0,73,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,4=0,92,90,81,85,90,0,88,73,88,97,77,75,0,0,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,4=54,80,90,0,79,90,95,0,83,93,97,76,0,77,0,78,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,4=76,79,32,78,77,75,71,75,0,92,84,78,77,86,83,78,80,78,0,0,4,74,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,4=80,81,80,6,77,79,89,86,85,0,99,77,0,85,0,64,0,79,0,0,82,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l10,4=0,83,89,2,76,88,95,88,81,93,0,79,76,85,82,78,0,67,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,4=0,0,0,0,0,0,84,70,75,82,81,0,81,82,86,91,82,83,0,33,3,75,67,80,73,53,0,0,0,0,0,0,0,0,0,0,68,47,77,0
l12,4=0,0,0,0,0,0,47,0,76,0,78,84,0,87,91,83,90,94,0,12,74,0,0,87,88,83,0,0,0,0,0,0,66,68,0,60,46,0,79,0
l13,4=0,0,77,0,0,16,0,49,77,83,82,80,80,0,85,78,81,82,0,34,81,71,71,78,0,67,0,0,0,0,0,0,0,0,0,0,0,0,50,0
l14,4=0,0,0,0,0,0,0,0,75,0,79,85,95,82,0,0,87,36,0,0,87,0,23,92,94,81,0,0,0,0,0,0,0,81,78,0,32,0,82,0
l15,4=0,0,0,0,0,59,79,72,75,74,79,89,82,84,0,0,81,81,0,3,83,74,56,78,81,5,0,0,0,0,0,0,0,0,0,0,67,42,78,0
l16,4=0,0,0,0,0,0,79,0,76,0,0,74,89,77,88,75,0,90,22,65,88,78,74,78,80,65,0,0,0,0,0,0,0,0,0,81,68,62,84,75
l17,4=0,0,0,0,0,0,0,0,75,82,55,85,96,84,50,76,96,0,0,3,85,69,70,73,87,7,0,0,0,0,0,0,0,0,0,82,71,0,77,76
l18,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,79,77,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,4=0,0,0,0,0,0,0,0,0,0,0,1,26,32,0,0,82,0,0,0,92,84,94,0,0,0,45,0,0,80,0,2,0,0,0,79,73,0,76,76
l20,4=0,0,0,0,0,0,0,0,13,50,0,0,67,68,73,68,92,80,71,84,0,86,94,0,70,0,0,0,57,0,0,0,39,0,0,82,87,75,94,76
l21,4=0,0,0,0,0,0,0,0,80,0,0,65,0,66,0,63,96,65,79,84,92,0,90,0,39,0,0,0,0,0,0,0,0,53,0,79,72,71,88,89
l22,4=0,0,0,0,0,0,0,0,67,70,0,61,8,66,13,34,92,67,81,90,96,86,0,0,0,0,42,0,0,60,0,0,35,42,0,0,86,78,94,71
l23,4=0,0,0,0,0,0,0,0,0,0,5,80,92,84,92,81,80,56,0,0,0,0,0,0,94,92,0,0,0,0,0,0,0,85,81,0,0,0,0,0
l24,4=0,0,0,0,0,0,0,0,0,0,0,76,91,0,92,84,84,89,0,0,85,3,0,95,0,84,0,0,0,0,0,0,0,82,0,0,0,0,0,0
l25,4=0,0,0,0,0,0,0,0,0,0,0,46,96,78,92,25,79,17,0,0,0,0,0,95,95,0,0,0,0,68,0,75,88,92,85,0,0,0,0,0
l26,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,77,0,0,0,0,76,100,100,100,100,98,79,96,0,0,0,0,0
l27,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,100,100,100,93,92,0,85,0,0,0,0,0
l28,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,84,0,0,0,0,0,99,99,0,100,99,96,98,95,98,0,0,0,0,0
l29,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,85,0,0,75,99,99,100,0,100,91,92,88,91,0,0,0,0,0
l30,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,100,100,0,98,92,85,0,0,0,0,0,0
l31,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,77,99,79,92,90,93,0,99,100,100,0,0,0,0,0
l32,4=0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,79,0,75,0,0,94,98,77,100,99,98,100,0,100,100,0,0,0,0,0
l33,4=0,0,0,0,0,0,0,0,0,0,0,0,72,0,84,0,0,0,0,0,0,46,46,85,87,94,85,0,91,89,89,100,99,0,100,0,0,0,0,0
l34,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,91,41,94,97,69,99,98,14,100,99,100,0,0,0,0,0,0
l35,4=0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,73,40,0,35,70,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,80,83,80
l36,4=0,0,0,0,0,0,0,0,0,0,0,45,48,2,15,42,60,71,0,62,80,60,69,0,0,0,0,0,0,0,0,0,0,0,0,84,0,79,81,77
l37,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,0,0,7,75,68,71,0,0,0,0,0,0,0,0,0,0,0,0,86,88,0,79,80
l38,4=0,0,0,0,0,0,0,0,0,0,0,66,75,10,72,67,85,68,0,65,92,68,80,0,0,0,0,0,0,0,0,0,0,0,0,86,77,73,0,84
l39,4=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,58,0,70,78,73,44,0,0,0,0,0,0,0,0,0,0,0,0,86,83,75,84,0

l0,5=0,86,78,78,79,72,76,0,0,81,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,5=90,0,90,77,93,84,84,72,0,82,76,0,2,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,5=79,76,0,77,81,77,77,60,0,81,76,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,5=80,71,79,0,93,76,76,0,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,5=66,84,86,87,0,81,82,74,79,0,74,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,5=76,87,87,78,91,0,73,80,65,81,76,68,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,5=64,72,75,44,80,58,0,80,48,84,75,66,0,0,0,0,53,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,5=0,61,53,23,66,73,76,0,78,77,86,71,0,37,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,5=0,0,0,8,28,32,57,81,0,86,80,80,0,82,25,39,65,76,0,0,21,24,22,24,65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
l9,5=68,66,78,25,0,71,76,76,84,0,82,79,0,81,4,39,24,74,0,0,41,0,25,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0
l10,5=68,65,78,0,75,73,76,84,80,90,0,76,0,76,56,60,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,5=0,0,0,0,0,26,41,58,37,32,33,0,53,49,48,87,75,84,3,0,37,23,16,21,50,40,0,0,0,0,0,0,0,0,0,0,29,33,59,0
l12,5=0,0,0,0,0,0,0,0,0,0,0,85,0,42,77,43,76,92,0,0,39,0,0,34,81,81,0,0,0,0,0,0,26,9,0,20,27,0,51,0
l13,5=0,0,0,0,8,38,0,0,87,81,24,79,73,0,40,79,71,79,0,3,45,4,22,27,41,47,0,0,0,0,0,0,0,0,0,18,0,0,0,0
l14,5=0,0,0,0,0,0,0,0,25,12,22,52,85,40,0,39,79,73,0,0,50,0,17,58,86,83,0,0,0,0,0,14,0,30,28,0,9,0,53,0
l15,5=0,0,0,0,0,0,0,67,32,26,25,87,69,84,35,0,61,71,0,0,9,23,22,29,79,41,0,0,0,0,0,0,0,0,0,0,27,0,53,24
l16,5=0,0,0,0,0,0,35,0,22,7,0,40,52,34,39,24,0,90,0,34,55,27,24,0,60,44,0,0,0,0,0,0,0,8,20,31,24,30,58,27
l17,5=0,0,0,0,0,0,0,0,29,25,19,53,85,49,48,42,83,0,0,24,66,20,9,0,80,52,0,0,0,0,0,0,0,0,0,22,37,24,0,3
l18,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,58,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,9,0,0,70,70,77,0,0,0,0,0,9,37,0,0,0,0,0,0,52,0,39,34
l20,5=0,0,0,0,0,0,0,0,3,10,0,25,20,21,29,0,62,65,0,75,0,70,78,0,22,0,0,0,20,0,0,0,17,0,0,49,67,36,70,51
l21,5=0,0,0,0,0,0,0,0,20,0,0,23,0,8,0,21,63,32,57,80,69,0,73,0,31,0,0,0,0,0,0,0,0,2,0,56,56,42,38,63
l22,5=0,0,0,0,0,0,0,0,21,24,0,11,5,36,22,32,62,0,31,77,70,50,0,0,0,0,42,0,0,2,0,0,0,0,0,0,58,54,68,48
l23,5=0,0,0,0,0,0,0,0,52,0,0,65,75,64,74,66,0,0,0,0,0,0,0,0,83,82,0,0,0,0,0,0,0,59,66,0,0,0,0,0
l24,5=0,0,0,0,0,0,0,0,29,25,0,41,84,28,82,77,74,78,0,0,41,20,0,88,0,79,0,0,0,0,0,0,0,37,8,0,20,0,0,0
l25,5=0,0,0,0,0,0,0,0,0,0,0,27,79,35,74,31,59,63,0,0,0,0,0,83,78,0,0,0,0,42,0,0,44,70,43,0,0,0,0,0
l26,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,52,0,0,0,0,58,90,92,84,84,70,56,65,0,0,0,0,0
l27,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,87,80,94,70,62,0,0,0,0,0,0,0
l28,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,0,0,0,0,0,89,86,0,94,93,72,69,67,62,0,0,0,0,0
l29,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,43,89,85,90,0,93,55,61,51,59,0,0,0,0,0
l30,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,86,90,88,0,73,0,63,0,0,0,0,0,0
l31,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,78,52,71,46,67,0,82,72,78,0,0,0,0,0
l32,5=0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,47,0,0,12,0,71,76,51,74,69,35,90,0,71,84,0,0,0,0,0
l33,5=0,0,0,0,0,0,0,0,0,0,0,0,31,0,43,0,44,0,0,0,0,0,0,70,68,70,67,0,73,65,72,73,72,0,73,0,0,0,0,0
l34,5=0,0,0,0,0,0,0,0,0,0,0,0,26,0,51,0,50,0,0,0,26,0,0,75,53,64,72,0,74,61,0,84,84,81,0,0,0,0,0,0
l35,5=0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,39,26,0,0,36,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,34,21,34,35
l36,5=0,0,0,0,0,0,0,0,4,0,0,32,18,6,0,21,47,46,0,38,47,21,25,0,21,0,0,0,0,0,0,0,0,0,0,34,0,54,56,46
l37,5=0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,22,1,0,0,38,20,20,0,0,0,0,0,0,0,0,0,0,0,0,13,61,0,45,42
l38,5=0,0,0,0,0,0,0,0,0,12,0,35,27,0,28,28,55,0,0,26,57,20,36,0,0,0,0,0,0,0,0,0,0,0,0,35,57,59,0,56
l39,5=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,0,27,46,23,20,0,0,0,0,0,0,0,0,0,0,0,0,34,57,46,58,0

l0,6=0,91,82,80,92,88,64,4,0,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,6=93,0,82,84,92,88,70,46,0,70,51,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,6=83,82,0,76,89,88,70,65,56,68,60,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,6=78,80,72,0,93,86,65,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,6=89,88,86,92,0,92,67,63,61,0,52,0,0,1,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,6=86,80,82,82,87,0,60,88,70,71,69,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,6=62,79,62,70,57,49,0,87,57,68,61,54,1,8,0,0,48,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,6=21,37,54,31,40,88,68,0,68,72,68,51,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,6=0,0,38,0,52,41,41,74,0,71,66,65,47,76,22,40,48,56,0,0,21,42,39,26,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l9,6=25,46,56,43,0,81,64,79,74,0,68,52,34,72,26,52,19,27,0,0,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
l10,6=34,43,62,0,48,58,68,91,70,78,0,57,0,43,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,6=0,0,0,0,0,0,37,47,58,22,22,0,60,39,28,74,31,47,0,0,13,0,0,22,45,22,0,0,0,0,0,0,0,0,0,0,29,24,30,0
l12,6=0,0,0,0,0,0,0,0,40,11,0,57,0,41,51,35,42,61,0,0,15,24,3,48,69,71,0,0,0,0,0,0,0,52,34,0,37,0,19,0
l13,6=0,0,0,0,0,19,1,0,69,39,19,43,43,0,27,38,27,55,0,9,17,0,21,22,48,0,0,0,0,0,0,0,0,0,0,35,30,0,3,0
l14,6=0,0,0,0,0,0,0,0,35,18,0,40,63,38,0,18,29,47,0,0,26,0,42,41,51,57,0,0,0,0,0,1,0,50,10,0,0,0,15,5
l15,6=0,0,0,0,0,0,0,54,41,29,21,72,63,54,26,0,33,58,0,0,10,36,29,39,54,4,0,0,0,0,0,0,0,0,0,5,0,0,32,0
l16,6=0,0,0,0,0,0,16,0,33,2,3,39,61,32,12,18,0,60,15,0,11,21,42,22,44,27,0,0,0,0,0,0,0,32,0,38,26,21,33,16
l17,6=0,0,0,0,0,0,0,0,46,9,0,41,70,51,37,29,41,0,0,8,29,19,2,0,53,29,0,0,0,0,0,0,0,44,0,1,48,16,21,0
l18,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,27,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,6=0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,33,22,29,0,59,42,61,0,0,0,31,0,17,20,0,31,0,0,0,0,42,28,22,0
l20,6=0,0,0,0,0,0,0,0,29,7,0,24,37,28,22,2,20,44,0,58,0,57,62,0,0,0,0,0,0,0,0,0,0,0,0,5,47,40,60,33
l21,6=0,0,0,0,0,0,0,0,30,0,0,0,37,0,0,15,22,32,28,22,62,0,60,0,0,0,0,0,0,0,0,0,0,0,0,50,49,37,46,44
l22,6=0,0,0,0,0,0,0,0,34,15,0,0,0,28,22,15,25,0,0,57,65,54,0,0,0,0,37,0,4,0,0,0,0,0,0,46,62,0,57,36
l23,6=0,7,0,0,12,0,0,0,30,0,0,25,56,31,57,37,40,0,0,0,0,0,0,0,70,71,0,0,0,0,0,35,29,54,49,0,0,0,0,0
l24,6=0,0,0,0,0,0,0,0,40,0,0,46,81,43,50,47,51,45,0,0,0,0,0,63,0,56,0,0,0,0,0,0,0,54,44,0,0,0,0,0
l25,6=0,0,0,0,0,0,0,0,13,0,0,20,74,0,53,5,26,36,0,0,0,0,0,57,58,0,0,0,0,0,0,0,35,58,0,0,0,0,0,0
l26,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,0,41,0,0,0,0,55,78,75,64,69,60,43,45,0,0,0,0,0
l27,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,74,79,87,59,50,0,0,0,0,0,0,0
l28,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,0,38,0,0,0,76,84,0,85,87,66,50,63,50,0,0,0,0,0
l29,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,76,74,78,0,49,50,45,47,43,0,0,0,0,0
l30,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,85,74,48,0,58,0,1,41,0,0,0,0,0
l31,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,24,0,0,70,43,48,48,45,0,72,65,65,0,0,0,0,0
l32,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,48,66,28,54,55,0,73,0,72,81,0,0,0,0,0
l33,6=0,0,0,0,0,0,0,0,0,0,0,0,50,0,45,0,36,32,0,0,2,0,0,44,47,61,50,0,57,54,33,67,73,0,69,0,0,0,0,0
l34,6=0,0,0,0,0,0,0,0,0,0,0,0,39,0,26,0,0,0,0,0,3,0,0,46,36,0,58,0,54,45,44,68,80,76,0,0,0,0,0,0
l35,6=0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,29,0,0,2,1,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,60,54,29,32
l36,6=0,0,0,0,0,0,0,0,0,0,0,15,37,22,0,1,21,28,0,11,29,37,48,0,0,0,0,0,0,0,0,0,0,0,0,57,0,59,37,40
l37,6=0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,0,0,4,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,62,62,0,27,30
l38,6=0,0,0,0,0,0,0,0,0,0,0,27,38,26,2,15,31,36,0,5,32,39,42,0,0,0,0,0,0,0,0,0,0,0,0,54,62,38,0,37
l39,6=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,29,38,42,0,0,0,0,0,0,0,0,0,0,0,0,49,57,42,57,0

l0,7=0,97,94,93,100,98,89,79,69,74,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,7=100,0,99,94,100,94,88,84,46,61,57,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,7=91,96,0,94,96,83,88,68,74,81,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,7=89,94,94,0,98,94,88,50,0,75,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,7=98,97,99,99,0,98,89,81,77,0,67,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,7=95,95,72,93,96,0,22,92,83,89,86,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,7=81,92,87,73,87,13,0,87,0,87,81,20,0,64,0,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,7=58,77,18,34,76,94,88,0,70,89,86,12,11,67,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l8,7=53,17,19,0,60,56,0,73,0,90,86,57,50,86,56,43,27,56,0,8,20,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0
l9,7=43,47,24,17,0,86,87,90,91,0,86,30,40,86,30,44,9,27,0,0,16,0,16,8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0
l10,7=64,62,41,44,57,83,76,91,90,90,0,63,0,47,0,66,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l11,7=0,0,0,0,0,0,20,17,57,47,22,0,60,70,43,77,27,43,0,0,17,12,22,24,48,25,0,0,0,0,0,0,0,0,0,2,41,0,42,24
l12,7=0,0,0,0,0,0,0,0,42,37,0,47,0,47,70,44,29,60,0,0,17,6,0,63,86,55,0,0,0,0,0,0,0,18,6,0,39,0,32,0
l13,7=0,37,0,0,35,29,28,52,83,70,12,23,36,0,57,43,24,59,0,0,16,0,11,37,62,25,0,0,0,0,0,0,0,0,0,8,19,0,45,0
l14,7=0,0,0,0,0,0,0,0,42,36,0,16,57,59,0,16,35,57,0,0,17,15,22,61,48,42,0,0,0,0,0,0,0,18,0,0,0,0,34,0
l15,7=0,0,0,0,0,0,0,45,58,62,26,81,63,72,45,0,22,47,0,0,19,16,25,43,44,26,0,0,0,0,0,0,0,0,0,0,43,33,44,0
l16,7=0,0,0,0,0,0,14,0,44,33,21,19,51,46,40,11,0,49,49,34,22,16,22,39,52,16,0,0,0,0,0,31,25,2,0,26,51,39,38,0
l17,7=0,0,0,0,0,0,0,0,51,37,11,20,52,62,59,16,28,0,0,14,23,11,22,25,64,0,0,0,0,0,0,0,0,17,0,0,49,0,46,45
l18,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,57,48,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l19,7=0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,18,46,0,68,63,65,0,0,0,29,0,0,0,0,38,0,0,0,1,36,0,35,0
l20,7=0,0,0,0,0,0,0,0,22,16,0,13,28,39,34,11,22,19,44,76,0,70,69,0,25,0,2,0,0,35,0,2,0,0,0,38,63,36,53,36
l21,7=0,0,0,0,0,0,0,0,33,21,0,0,33,0,38,14,56,33,39,57,72,0,68,0,0,0,0,0,0,0,0,0,0,0,1,44,57,14,49,58
l22,7=0,0,0,0,0,0,0,0,38,33,0,17,0,0,40,25,31,41,0,76,72,69,0,0,0,0,22,0,0,3,0,0,0,0,0,45,64,0,46,59
l23,7=0,0,0,0,0,0,0,0,0,21,0,8,58,56,65,31,39,19,0,0,0,0,0,0,83,83,0,0,0,0,0,0,21,11,34,0,0,0,0,0
l24,7=0,0,0,0,0,0,0,0,1,42,0,17,76,64,50,13,42,61,0,0,16,0,0,80,0,76,0,0,0,0,0,0,0,21,19,0,0,0,0,0
l25,7=0,0,0,0,5,0,0,0,6,21,0,17,69,52,61,43,23,0,0,0,0,0,0,79,72,0,0,0,0,39,0,9,46,51,0,0,0,0,27,0
l26,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,0,37,0,0,0,0,70,78,82,73,71,73,57,61,0,0,0,0,0
l27,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,72,84,86,33,58,0,0,0,0,0,0,0
l28,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,34,0,0,0,0,0,83,87,0,87,86,66,53,65,55,0,0,0,0,0
l29,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,35,82,87,78,0,86,59,57,54,24,0,0,0,0,0
l30,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,87,71,84,0,58,57,22,55,0,0,0,0,0
l31,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,55,7,0,0,0,0,0,72,9,59,55,58,0,84,81,80,0,0,0,0,0
l32,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,41,0,40,74,33,49,61,57,74,0,76,85,0,0,0,0,0
l33,7=0,0,0,0,0,0,0,0,0,0,0,0,55,0,50,0,49,52,0,0,5,0,0,43,53,62,67,0,65,61,57,71,79,0,67,0,0,0,0,0
l34,7=0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,12,0,0,65,43,0,62,15,48,52,59,72,84,65,0,0,0,0,0,0
l35,7=0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,22,0,0,0,21,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,64,50,47,58
l36,7=0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,6,21,32,0,0,41,19,52,0,0,0,0,0,0,0,0,0,0,0,0,71,0,46,51,57
l37,7=0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,60,0,36,50
l38,7=0,0,0,0,0,0,0,0,1,31,0,22,29,43,19,15,33,46,0,43,50,36,37,0,0,0,0,0,0,0,0,0,0,0,0,47,67,38,0,55
l39,7=0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,21,36,33,0,0,0,0,0,0,0,0,0,0,0,0,47,66,40,43,0

l0,8=0,100,100,89,100,99,97,94,6,94,96,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l1,8=100,0,100,97,100,99,97,98,80,98,0,0,0,66,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l2,8=100,100,0,90,94,99,96,96,0,58,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3,8=91,97,95,0,100,98,95,90,0,89,14,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l4,8=99,100,100,98,0,99,97,93,97,65,89,0,0,89,5,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l5,8=100,100,100,96,100,0,97,98,98,96,100,81,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l6,8=92,94,87,80,94,91,0,94,53,95,91,0,0,44,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l7,8=89,94,93,87,92,96,95,0,93,98,100,72,0,90,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
